timestamp,container_id,commodity_type,temperature_c,humidity_pct,gps_lat,gps_lon,reading_id,anomaly
2026-07-22T04:29:52+00:00,NGWZ2541230,Dairy,3.77,74.84,29.784746,-94.161751,063f7ffa-ea3a-4c4d-83b4-1af4f0f8c631,FALSE
2026-07-22T04:29:52+00:00,ZEYU9937871,Dairy,3.56,72.85,31.743149,63.742644,45c7fdc2-43f2-4eb3-8c9a-d4a4278346ed,FALSE
2026-07-22T04:29:52+00:00,MZEZ5671438,Fresh Produce,6.27,89.43,27.198541,75.291287,d6d2c66c-7fb5-4109-b418-165abf22d7db,FALSE
2026-07-22T04:29:52+00:00,MZEZ5671438,Fresh Produce,6.68,92.16,27.195065,75.291353,040877a0-7960-4278-9b61-159ff8ccc883,FALSE
2026-07-22T04:29:52+00:00,NGWZ2541230,Dairy,2.83,84.61,29.782213,-94.16591,8683c2c6-83b7-4348-975b-7f63e53407aa,FALSE
2026-07-22T04:29:52+00:00,SQCX5141286,Flowers,2.16,90.15,42.185782,28.250044,5d54430e-3730-462c-b6de-cbcc0f173f2b,FALSE
2026-07-22T04:29:52+00:00,SQCX5141286,Flowers,3.24,88.55,42.186229,28.256532,a61e463e-0d53-4d50-bf35-9bb83f8bf0d9,FALSE
2026-07-22T04:29:52+00:00,OWWG0559245,Flowers,1.93,93.91,-20.072077,-67.278667,0403065d-0195-42d4-92eb-7619c0146a4a,FALSE
2026-07-22T04:29:52+00:00,SQCX5141286,Flowers,8.01,92.22,42.186184,28.265397,0e5c9dda-277f-46c0-8db4-01615cc94065,TRUE
2026-07-22T04:29:52+00:00,SQCX5141286,Flowers,4.49,86.35,42.185596,28.27201,f504b158-29e9-43a2-a06c-8ed3b360c39b,FALSE
2026-07-22T04:29:52+00:00,MZEZ5671438,Fresh Produce,6.43,89.76,27.192766,75.291887,a83737a4-07f1-458b-a1b0-3cf6db3c06b3,FALSE
2026-07-22T04:29:52+00:00,MZEZ5671438,Fresh Produce,2.05,94.09,27.187737,75.293371,55843678-c516-4b92-af47-133c14bd2e99,FALSE
2026-07-22T04:29:52+00:00,OWWG0559245,Flowers,1.36,93.66,-20.070971,-67.283513,61966e17-8dd7-4072-8a17-ead1b95b3ca3,FALSE
2026-07-22T04:29:52+00:00,OWWG0559245,Flowers,1.57,88.4,-20.07062,-67.285506,99db06bb-bb84-4452-b47a-caf59d1c3e18,FALSE
2026-07-22T04:29:52+00:00,NGWZ2541230,Dairy,3.65,83.62,29.780796,-94.171849,ba47cd20-a1ef-4c20-8fa3-c1907a4f7fb5,FALSE
2026-07-22T04:29:52+00:00,ZEYU9937871,Dairy,1.22,73.07,31.744555,63.748476,1930bad9-80bd-457d-9336-bb939e77b11e,FALSE
2026-07-22T04:29:52+00:00,MZEZ5671438,Fresh Produce,2.35,85.04,27.183633,75.296068,449376a0-8a79-4e3f-bdd0-ac1397b7f12d,FALSE
2026-07-22T04:29:52+00:00,MZEZ5671438,Fresh Produce,2.64,90.35,27.179537,75.297598,a9aa079d-24f5-445a-80c9-8c75d763321c,FALSE
2026-07-22T04:29:52+00:00,NGWZ2541230,Dairy,3.6,75.97,29.77781,-94.177621,f41b0f6f-f742-46ac-b393-9daf19b8247c,FALSE
2026-07-22T04:29:52+00:00,MZEZ5671438,Fresh Produce,4.85,91.04,27.176397,75.299175,c39266ad-0ffa-4531-9942-bdfe30434730,FALSE
2026-07-22T04:29:52+00:00,OWWG0559245,Flowers,4.97,86.21,-20.070842,-67.289608,401ed094-9f22-4a39-a685-559242429770,FALSE
2026-07-22T04:29:52+00:00,NGWZ2541230,Dairy,1.44,76.5,29.774795,-94.180603,5b875138-112a-4d5f-9d32-44573b86bf5a,FALSE
2026-07-22T04:29:52+00:00,MZEZ5671438,Fresh Produce,6.38,87.35,27.171496,75.301605,a3444d2f-a29a-4bbb-8b72-ebfdff8d3855,FALSE
2026-07-22T04:29:52+00:00,NGWZ2541230,Dairy,1.18,79.83,29.773953,-94.186133,f57fbc6c-2669-4ad3-b108-b8bee2dc4cf6,FALSE
2026-07-22T04:29:52+00:00,OWWG0559245,Flowers,4.84,85.85,-20.068616,-67.292356,6d8bb32b-54e3-4172-abb6-0f96a4516134,FALSE
2026-07-22T04:29:52+00:00,OWWG0559245,Flowers,1.84,89.05,-20.068418,-67.297284,40984318-521f-4f0e-a125-a25f2ffd7b9d,FALSE
2026-07-22T04:29:52+00:00,OWWG0559245,Flowers,4.66,91.25,-20.067297,-67.302159,59445e30-2de8-40e9-b8ce-5f5a38a70bf4,FALSE
2026-07-22T04:29:52+00:00,MZEZ5671438,Fresh Produce,2.69,90.56,27.168035,75.302661,60bf6e9f-faab-4de2-8ff3-42752bce549d,FALSE
2026-07-22T04:29:52+00:00,ZEYU9937871,Dairy,3.17,78.38,31.747078,63.757116,4354516b-dbf3-41be-9399-7117052de185,FALSE
2026-07-22T04:29:52+00:00,MZEZ5671438,Fresh Produce,3.24,88,27.163224,75.304024,9dd1f67f-7d10-48ee-81c4-5b60b68ddbce,FALSE
2026-07-22T04:29:52+00:00,OWWG0559245,Flowers,6.15,87.31,-20.068416,-67.30584,1535b359-b8cc-449d-a11b-6dc8672f1111,TRUE
2026-07-22T04:29:52+00:00,OWWG0559245,Flowers,4.89,90.28,-20.068754,-67.309782,a2b6c2ea-8075-4f56-b0fe-7999c5468db9,FALSE
2026-07-22T04:29:52+00:00,NGWZ2541230,Dairy,1.38,76.05,29.771575,-94.189385,ca168e1a-d4d3-43ae-9640-5f4135b2fed6,FALSE
2026-07-22T04:29:52+00:00,NGWZ2541230,Dairy,2,83.73,29.771521,-94.195717,c1a246ae-a0a4-46ff-bed3-bf69581dbe62,FALSE
2026-07-22T04:29:52+00:00,SQCX5141286,Flowers,4.27,87.2,42.18743,28.281925,1a588120-ee9f-4452-a903-c4ff89681498,FALSE
2026-07-22T04:29:52+00:00,OWWG0559245,Flowers,4.58,87.63,-20.067824,-67.314587,f6071a5e-1c1e-4160-b536-4452a795fe36,FALSE
2026-07-22T04:29:52+00:00,SQCX5141286,Flowers,3.02,87.15,42.19073,28.29192,1a0694e9-ac99-4b9d-ba32-eea757a94356,FALSE
2026-07-22T04:29:52+00:00,SQCX5141286,Flowers,3.46,90.51,42.193502,28.299373,054f4452-bb62-48e7-839c-a1fab9310922,FALSE
2026-07-22T04:29:52+00:00,OWWG0559245,Flowers,3.31,91.96,-20.069139,-67.316561,e20f9aee-1f93-477e-8110-222eb3d7e259,FALSE
2026-07-22T04:29:52+00:00,SQCX5141286,Flowers,3.25,91.74,42.193485,28.3092,eb0f9240-873e-4de8-b28b-79eac328a4f3,FALSE
2026-07-22T04:29:52+00:00,ZEYU9937871,Dairy,2.98,72.86,31.746729,63.763628,d8ff1201-07b0-4b60-b0cb-0a5f15c9a232,FALSE
2026-07-22T04:29:52+00:00,MZEZ5671438,Fresh Produce,7.26,85.35,27.157859,75.304729,9098a392-c9b0-4585-9888-a8e977bb4727,FALSE
2026-07-22T04:29:52+00:00,MZEZ5671438,Fresh Produce,7.21,85.35,27.153236,75.306778,b988cc6b-eb9b-4453-b4a6-af9dbd407f4b,FALSE
2026-07-22T04:29:52+00:00,SQCX5141286,Flowers,7.69,89.75,42.195266,28.319186,be81f040-099e-45d5-afa6-ae0a8505d5fd,TRUE
2026-07-22T04:29:52+00:00,SQCX5141286,Flowers,4.31,86.43,42.198245,28.326491,319b7b19-73a7-4c2c-a283-160f8e74028f,FALSE
2026-07-22T04:29:52+00:00,MZEZ5671438,Fresh Produce,6.84,90.67,27.151432,75.308435,c1c3c138-687f-4b17-a659-3e0c4a2085fb,FALSE
2026-07-22T04:29:52+00:00,OWWG0559245,Flowers,4.44,93.86,-20.070203,-67.321452,ad07f90b-84cc-4b61-a7c8-59637d9c598b,FALSE
2026-07-22T04:29:52+00:00,MZEZ5671438,Fresh Produce,6.91,94.36,27.147569,75.310451,a447a164-1b6a-4dfb-83e2-4a3f99c716e0,FALSE
2026-07-22T04:29:52+00:00,ZEYU9937871,Dairy,3.96,81.62,31.748234,63.771167,f27df9e3-9c75-4886-ab04-9fd0c11572ab,FALSE
2026-07-22T04:29:52+00:00,NGWZ2541230,Dairy,3.16,78.99,29.770586,-94.201431,1f5e743c-69a4-4f80-8bd1-d3e7c79506b3,FALSE
2026-07-22T04:29:52+00:00,NGWZ2541230,Dairy,2.9,82.93,29.76694,-94.208202,d9c00614-5013-4a3c-9981-4d96e04ba40d,FALSE
2026-07-22T04:29:52+00:00,SQCX5141286,Flowers,2.68,91,42.200454,28.336567,02c87fb7-d0cd-4c06-a612-d68743a9fcfa,FALSE
2026-07-22T04:29:52+00:00,OWWG0559245,Flowers,3.01,88.27,-20.069828,-67.324029,366dc8dd-4f30-4aca-9b6f-0dd600844ea8,FALSE
2026-07-22T04:29:52+00:00,NGWZ2541230,Dairy,3.8,73.82,29.766824,-94.212514,4bacfe47-21f1-4634-99ab-87d281c13f5c,FALSE
2026-07-22T04:29:52+00:00,MZEZ5671438,Fresh Produce,2.64,93.03,27.142044,75.313274,318010b3-c8c0-44d5-81c7-84e65434e7c2,FALSE
2026-07-22T04:29:52+00:00,SQCX5141286,Flowers,1.55,89.16,42.201874,28.345701,2665cbea-3b72-484a-b512-e5c4c22724a7,FALSE
2026-07-22T04:29:52+00:00,NGWZ2541230,Dairy,1.53,74.54,29.764182,-94.21616,d43c375b-96ca-4223-8741-1c9573f89931,FALSE
2026-07-22T04:29:52+00:00,ZEYU9937871,Dairy,3.73,72.45,31.750577,63.778478,b993703a-4af7-49ed-8021-d212d908597b,FALSE
2026-07-22T04:29:52+00:00,MZEZ5671438,Fresh Produce,5.47,89.91,27.138372,75.315184,49bef12c-4cb3-4d8d-8017-f79eb640a056,FALSE
2026-07-22T04:29:52+00:00,ZEYU9937871,Dairy,2.66,72.22,31.752769,63.786146,e5e1fb83-56c4-42ee-afdc-08e9f4de21a9,FALSE
2026-07-22T04:29:52+00:00,MZEZ5671438,Fresh Produce,3.72,91.26,27.133656,75.317424,888fdff7-73da-4f12-b089-47f8e22e6d59,FALSE
2026-07-22T04:29:52+00:00,MZEZ5671438,Fresh Produce,6.59,86.16,27.129555,75.317905,3aa45da0-d19e-416f-b4cd-42f5be3129dc,FALSE
2026-07-22T04:29:52+00:00,SQCX5141286,Flowers,1.7,90.09,42.203537,28.352253,89bb07fa-ee75-40d4-8c33-a624124813d6,FALSE
2026-07-22T04:29:52+00:00,SQCX5141286,Flowers,2.18,86.72,42.205947,28.361665,aa3f92f3-29cb-40ba-9c2a-859799d9ea9d,FALSE
2026-07-22T04:29:52+00:00,NGWZ2541230,Dairy,2.59,78.67,29.761797,-94.21933,50cce107-179f-412d-8967-3fcf7e698983,FALSE
2026-07-22T04:29:52+00:00,SQCX5141286,Flowers,2.96,86.34,42.206697,28.369966,9178b6a4-afbf-4d40-acbb-7198531e7334,FALSE
