timestamp,container_id,commodity_type,temperature_c,humidity_pct,gps_lat,gps_lon,reading_id,anomaly
2026-07-22T10:46:18+00:00,XHEC3637493,Electronics,13.83,25.93,51.394835,2.278184,6c155581-7093-445d-96af-64e1bdd32565,False
2026-07-22T10:46:18+00:00,LZCA7974823,Fresh Produce,2.31,90.56,-5.73685,-68.561698,796e89b7-f40e-4048-a4ef-ce5c0837c267,False
2026-07-22T10:46:18+00:00,LBYH1323445,Frozen Seafood,-20.56,86.05,7.618634,52.005048,1bcc5dd0-597c-4b5c-9329-6df383614344,False
2026-07-22T10:46:18+00:00,QZYF4671489,Electronics,18.82,11.81,17.930655,87.945925,80aaf885-78cf-4960-a40f-dc98b55df819,False
2026-07-22T10:46:18+00:00,XHEC3637493,Electronics,13.01,27.01,51.405011,2.280485,5ac6db1f-2c9d-4164-a4e5-14f6663f3496,False
2026-07-22T10:46:18+00:00,XHEC3637493,Electronics,29.97,14.87,51.415375,2.280271,e30fb102-d242-44f4-9088-6d180145c775,False
2026-07-22T10:46:18+00:00,LZCA7974823,Fresh Produce,3.73,94.21,-5.740943,-68.561482,2e0f6fad-b44f-4e07-8475-37ac1e588364,False
2026-07-22T10:46:18+00:00,WKSI1218123,Dairy,2.65,79.3,-22.816711,-35.339301,987bf1e7-2c16-4fa5-be2e-0c41c8c2e885,False
2026-07-22T10:46:18+00:00,QZYF4671489,Electronics,17.3,22.91,17.935559,87.952992,650136c6-aefd-4a5c-93fa-cf14d1080cb8,False
2026-07-22T10:46:18+00:00,XHEC3637493,Electronics,17.51,12.8,51.426006,2.282931,1090fdd1-36a0-425d-90f7-5d9709f86bd6,False
2026-07-22T10:46:18+00:00,QZYF4671489,Electronics,29.81,36.93,17.940945,87.959306,69e6f8ab-4ce8-4d97-936f-109cbe4ea603,False
2026-07-22T10:46:18+00:00,LBYH1323445,Frozen Seafood,-19.19,92.7,7.625024,52.000771,4999fd78-2402-4c79-8795-303e09469cf2,False
2026-07-22T10:46:18+00:00,QZYF4671489,Electronics,29.43,37.15,17.945421,87.965836,553513cd-b364-4629-869a-a11b4a915b95,False
2026-07-22T10:46:18+00:00,LBYH1323445,Frozen Seafood,-18.81,89.46,7.628833,51.99785,19b46ede-7bca-4a4a-a12b-34b8fbe9f8af,False
2026-07-22T10:46:18+00:00,LZCA7974823,Fresh Produce,4.04,86.58,-5.744433,-68.560752,a41e9c04-3452-4a22-b656-2b2e41c2b687,False
2026-07-22T10:46:18+00:00,WKSI1218123,Dairy,2.41,78.28,-22.824419,-35.335731,4f2667e5-bfbc-4119-8b9b-e1e3e33cb3b9,False
2026-07-22T10:46:18+00:00,LZCA7974823,Fresh Produce,6.13,92.97,-5.74713,-68.55935,a66276e2-3079-4927-809a-f4526c06d88d,False
2026-07-22T10:46:18+00:00,LBYH1323445,Frozen Seafood,-18.19,87.16,7.633863,51.992326,80808745-cf29-4416-bc7c-9fb1161ba7db,False
2026-07-22T10:46:18+00:00,QZYF4671489,Electronics,17.56,39.97,17.953475,87.971774,5254beb4-a506-4ee9-933d-d31eef19ab4a,False
2026-07-22T10:46:18+00:00,XHEC3637493,Electronics,32.8,25.07,51.436289,2.283797,07a5b941-28cd-449b-80f7-dfbef952d690,False
2026-07-22T10:46:18+00:00,QZYF4671489,Electronics,16.18,11.4,17.960246,87.976973,3ad0a5b6-bdcb-4b0f-b3f4-854c5f75b657,False
2026-07-22T10:46:18+00:00,XHEC3637493,Electronics,32.72,18.59,51.446831,2.283549,d026a5a1-c627-464b-bd08-dd30bbcf6962,False
2026-07-22T10:46:18+00:00,QZYF4671489,Electronics,22.25,24.01,17.966658,87.984181,0492cff5-bccd-4207-a736-2b426119aa70,False
2026-07-22T10:46:18+00:00,LZCA7974823,Fresh Produce,7.0,86.03,-5.750507,-68.558954,e3366777-158a-4823-8bba-ef9d3b47d114,False
2026-07-22T10:46:18+00:00,QZYF4671489,Electronics,18.13,25.46,17.974859,87.991343,52418960-aba5-42a0-9d62-37f85f6af469,False
2026-07-22T10:46:18+00:00,XHEC3637493,Electronics,26.37,20.66,51.456965,2.286261,f457c1d8-3a1d-4d72-972b-9e8627dc4b80,False
2026-07-22T10:46:18+00:00,QZYF4671489,Electronics,25.95,12.35,17.979433,87.999108,3ce2af59-bf64-4a25-8c6c-141397113d00,False
2026-07-22T10:46:18+00:00,LBYH1323445,Frozen Seafood,-19.61,88.09,7.638522,51.987452,23d617e6-6d62-45e4-9739-444327ed22e0,False
2026-07-22T10:46:18+00:00,WKSI1218123,Dairy,3.09,70.89,-22.835229,-35.330761,7e57a4c7-c5b1-4cad-a2f5-ad14c217af99,False
2026-07-22T10:46:18+00:00,WKSI1218123,Dairy,1.34,74.99,-22.845317,-35.32701,0cba7d99-c666-4c89-b09a-897205f7c9ce,False
2026-07-22T10:46:18+00:00,WKSI1218123,Dairy,3.0,74.58,-22.855978,-35.321396,ddd362de-d709-47d3-903b-24773d87777e,False
2026-07-22T10:46:18+00:00,WKSI1218123,Dairy,2.4,79.03,-22.865224,-35.319545,b124b34d-11d6-4e12-950a-7686579bc6c0,False
2026-07-22T10:46:18+00:00,XHEC3637493,Electronics,15.63,17.41,51.467422,2.2864,69094ac4-1e84-4e3a-85b6-7f53452f948f,False
2026-07-22T10:46:18+00:00,QZYF4671489,Electronics,26.11,38.42,17.984245,88.004895,506d90bb-4434-4314-a43a-2d29a3244ed9,False
2026-07-22T10:46:18+00:00,XHEC3637493,Electronics,24.99,15.59,51.476535,2.285804,214b901f-90f8-4185-9fbe-e8487afc6633,False
2026-07-22T10:46:18+00:00,LBYH1323445,Frozen Seafood,-20.51,92.77,7.645174,51.985892,1d93e53c-aaaf-477e-bf00-a0e7ae612df4,False
2026-07-22T10:46:18+00:00,QZYF4671489,Electronics,16.0,10.08,17.991467,88.010938,b323485c-9fb0-4c63-accb-0613eae9c8fa,False
2026-07-22T10:46:18+00:00,QZYF4671489,Electronics,25.44,31.29,17.997733,88.018856,a3040346-ff1a-4cf5-8b41-bc4856edb8fb,False
2026-07-22T10:46:18+00:00,QZYF4671489,Electronics,15.61,13.83,18.002149,88.024963,d192427e-4fcc-42d9-ad3b-8f24e276aafe,False
2026-07-22T10:46:18+00:00,WKSI1218123,Dairy,3.12,83.95,-22.872785,-35.31694,f4704c2d-2e63-4a07-9459-5094cd16e3b4,False
2026-07-22T10:46:18+00:00,WKSI1218123,Dairy,1.33,79.39,-22.880515,-35.312335,7b01420b-52ab-4cd4-9971-198ec2180f8e,False
2026-07-22T10:46:18+00:00,LZCA7974823,Fresh Produce,7.52,93.42,-5.7523,-68.558216,7c2f9d14-2bde-4190-a28a-d5f1b0558dc1,False
2026-07-22T10:46:18+00:00,LZCA7974823,Fresh Produce,7.87,86.72,-5.754097,-68.559353,4e0d50ee-5cc7-443c-ae5a-acacee22bd3f,False
2026-07-22T10:46:18+00:00,QZYF4671489,Electronics,31.97,32.42,18.008132,88.031299,147e322e-2793-440f-948e-136225781a76,False
2026-07-22T10:46:18+00:00,XHEC3637493,Electronics,17.59,35.68,51.486071,2.286323,8bbfba26-2d7f-4ca6-91ec-05de952f5dcd,False
2026-07-22T10:46:18+00:00,LBYH1323445,Frozen Seafood,-18.25,93.39,7.651781,51.982663,655a099f-5852-422b-8db5-b9ba76940503,False
2026-07-22T10:46:18+00:00,WKSI1218123,Dairy,3.25,71.21,-22.887724,-35.307644,4f260006-20b5-437d-9412-a6d5eeff4b83,False
2026-07-22T10:46:18+00:00,WKSI1218123,Dairy,3.96,75.81,-22.898372,-35.302058,953adf20-15de-47a0-b426-f3b2933eb202,False
2026-07-22T10:46:18+00:00,QZYF4671489,Electronics,10.15,21.46,18.013826,88.03753,2833a485-4d13-4994-9879-86cf1e352401,False
2026-07-22T10:46:18+00:00,QZYF4671489,Electronics,10.39,18.64,18.018289,88.042462,57e598dc-bd7c-4702-8f88-e6e444f94759,False
2026-07-22T10:46:18+00:00,QZYF4671489,Electronics,33.04,31.58,18.024252,88.050502,76a0d152-90c0-4dc5-bbfe-2ffa80eeb936,False
2026-07-22T10:46:18+00:00,WKSI1218123,Dairy,3.36,78.28,-22.90861,-35.297235,5f5582a3-7285-454a-93c3-f3b59a27f5ff,False
2026-07-22T10:46:18+00:00,LZCA7974823,Fresh Produce,6.57,90.12,-5.758544,-68.557522,bf7be7ce-0164-4ec9-b6c8-36a00772328a,False
2026-07-22T10:46:18+00:00,QZYF4671489,Electronics,31.3,24.48,18.030243,88.055313,f258fa8c-8f1e-43be-a7a5-69fc338b9134,False
